ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
487,9.76e-07,22.5458,68921,8e+08,-1.50809e-18,-1.50809e-18,-1.50809e-18,5.45261e-13,9261,1e+08,2.64995e-17,2.64995e-17,2.64995e-17,1.79717e-11,5.84916e-11,7.70086e-11
488,9.78e-07,22.5798,68921,8e+08,-1.55114e-18,-1.55114e-18,-1.55114e-18,5.47425e-13,9261,1e+08,2.6546e-17,2.6546e-17,2.6546e-17,1.80526e-11,5.84113e-11,7.70114e-11
489,9.8e-07,22.6134,68921,8e+08,-1.4364e-18,-1.4364e-18,-1.4364e-18,5.49592e-13,9261,1e+08,2.65966e-17,2.65966e-17,2.65966e-17,1.813e-11,5.83344e-11,7.70139e-11
490,9.82e-07,22.6479,68921,8e+08,-1.56801e-18,-1.56801e-18,-1.56801e-18,5.51762e-13,9261,1e+08,2.66358e-17,2.66358e-17,2.66358e-17,1.8203e-11,5.82621e-11,7.70169e-11
491,9.84e-07,22.8438,68921,8e+08,-1.61212e-18,-1.61212e-18,-1.61212e-18,5.53934e-13,9261,1e+08,2.66673e-17,2.66673e-17,2.66673e-17,1.82717e-11,5.81938e-11,7.70194e-11
492,9.86e-07,22.8782,68921,8e+08,-1.57374e-18,-1.57374e-18,-1.57374e-18,5.5611e-13,9261,1e+08,2.66995e-17,2.66995e-17,2.66995e-17,1.83359e-11,5.81294e-11,7.70214e-11
493,9.88e-07,22.9124,68921,8e+08,-1.64955e-18,-1.64955e-18,-1.64955e-18,5.58289e-13,9261,1e+08,2.6716e-17,2.6716e-17,2.6716e-17,1.83958e-11,5.807e-11,7.70241e-11
494,9.9e-07,22.9455,68921,8e+08,-1.69656e-18,-1.69656e-18,-1.69656e-18,5.60471e-13,9261,1e+08,2.67249e-17,2.67249e-17,2.67249e-17,1.84513e-11,5.80162e-11,7.70279e-11
495,9.92e-07,22.9787,68921,8e+08,-1.80818e-18,-1.80818e-18,-1.80818e-18,5.62656e-13,9261,1e+08,2.67263e-17,2.67263e-17,2.67263e-17,1.85023e-11,5.79667e-11,7.70317e-11
496,9.94e-07,23.0127,68921,8e+08,-1.77863e-18,-1.77863e-18,-1.77863e-18,5.64845e-13,9261,1e+08,2.67077e-17,2.67077e-17,2.67077e-17,1.85488e-11,5.79214e-11,7.7035e-11
497,9.96e-07,23.0456,68921,8e+08,-1.82778e-18,-1.82778e-18,-1.82778e-18,5.67036e-13,9261,1e+08,2.66942e-17,2.66942e-17,2.66942e-17,1.85913e-11,5.78794e-11,7.70377e-11
498,9.98e-07,23.0782,68921,8e+08,-1.77274e-18,-1.77274e-18,-1.77274e-18,5.69231e-13,9261,1e+08,2.66734e-17,2.66734e-17,2.66734e-17,1.86292e-11,5.78424e-11,7.70408e-11
499,1e-06,23.1113,68921,8e+08,-1.79299e-18,-1.79299e-18,-1.79299e-18,5.7143e-13,9261,1e+08,2.66453e-17,2.66453e-17,2.66453e-17,1.86624e-11,5.78095e-11,7.70433e-11
500,1.002e-06,23.1454,68921,8e+08,-1.71361e-18,-1.71361e-18,-1.71361e-18,5.73632e-13,9261,1e+08,2.66099e-17,2.66099e-17,2.66099e-17,1.86909e-11,5.77814e-11,7.70458e-11
501,1.004e-06,23.3194,68921,8e+08,-1.51904e-18,-1.51904e-18,-1.51904e-18,5.75837e-13,9261,1e+08,2.65673e-17,2.65673e-17,2.65673e-17,1.87145e-11,5.77582e-11,7.70486e-11
502,1.006e-06,23.3548,68921,8e+08,-1.56511e-18,-1.56511e-18,-1.56511e-18,5.78045e-13,9261,1e+08,2.65176e-17,2.65176e-17,2.65176e-17,1.87334e-11,5.77395e-11,7.7051e-11
503,1.008e-06,23.3895,68921,8e+08,-1.6859e-18,-1.6859e-18,-1.6859e-18,5.80257e-13,9261,1e+08,2.64466e-17,2.64466e-17,2.64466e-17,1.87475e-11,5.77256e-11,7.70533e-11
504,1.01e-06,23.4242,68921,8e+08,-1.4597e-18,-1.4597e-18,-1.4597e-18,5.82473e-13,9261,1e+08,2.63828e-17,2.63828e-17,2.63828e-17,1.87575e-11,5.77159e-11,7.70559e-11
505,1.012e-06,23.4584,68921,8e+08,-1.48315e-18,-1.48315e-18,-1.48315e-18,5.84692e-13,9261,1e+08,2.6312e-17,2.6312e-17,2.6312e-17,1.87627e-11,5.77111e-11,7.70585e-11
506,1.014e-06,23.493,68921,8e+08,-1.57721e-18,-1.57721e-18,-1.57721e-18,5.86915e-13,9261,1e+08,2.62344e-17,2.62344e-17,2.62344e-17,1.87631e-11,5.77123e-11,7.70623e-11
507,1.016e-06,23.5258,68921,8e+08,-1.635e-18,-1.635e-18,-1.635e-18,5.89142e-13,9261,1e+08,2.61541e-17,2.61541e-17,2.61541e-17,1.87586e-11,5.77187e-11,7.70665e-11
508,1.018e-06,23.5596,68921,8e+08,-1.68007e-18,-1.68007e-18,-1.68007e-18,5.91373e-13,9261,1e+08,2.60661e-17,2.60661e-17,2.60661e-17,1.87494e-11,5.773e-11,7.70708e-11
509,1.02e-06,23.5958,68921,8e+08,-1.66692e-18,-1.66692e-18,-1.66692e-18,5.93608e-13,9261,1e+08,2.59612e-17,2.59612e-17,2.59612e-17,1.87356e-11,5.77454e-11,7.70746e-11
510,1.022e-06,23.6705,68921,8e+08,-1.78277e-18,-1.78277e-18,-1.78277e-18,5.95846e-13,9261,1e+08,2.58553e-17,2.58553e-17,2.58553e-17,1.87173e-11,5.77651e-11,7.70783e-11
511,1.024e-06,23.8118,68921,8e+08,-1.88099e-18,-1.88099e-18,-1.88099e-18,5.98089e-13,9261,1e+08,2.57446e-17,2.57446e-17,2.57446e-17,1.86943e-11,5.7789e-11,7.70814e-11
512,1.026e-06,23.8461,68921,8e+08,-1.94787e-18,-1.94787e-18,-1.94787e-18,6.00336e-13,9261,1e+08,2.56276e-17,2.56276e-17,2.56276e-17,1.86665e-11,5.78174e-11,7.70842e-11
513,1.028e-06,23.8795,68921,8e+08,-2.03687e-18,-2.03687e-18,-2.03687e-18,6.02587e-13,9261,1e+08,2.55043e-17,2.55043e-17,2.55043e-17,1.86341e-11,5.7851e-11,7.70877e-11
514,1.03e-06,23.9137,68921,8e+08,-2.11945e-18,-2.11945e-18,-2.11945e-18,6.04843e-13,9261,1e+08,2.53632e-17,2.53632e-17,2.53632e-17,1.8597e-11,5.78889e-11,7.70907e-11
515,1.032e-06,23.9474,68921,8e+08,-1.80185e-18,-1.80185e-18,-1.80185e-18,6.07103e-13,9261,1e+08,2.52276e-17,2.52276e-17,2.52276e-17,1.85559e-11,5.79305e-11,7.70934e-11
516,1.034e-06,23.9802,68921,8e+08,-1.61733e-18,-1.61733e-18,-1.61733e-18,6.09367e-13,9261,1e+08,2.50748e-17,2.50748e-17,2.50748e-17,1.85102e-11,5.7977e-11,7.70966e-11
517,1.036e-06,24.0145,68921,8e+08,-1.66706e-18,-1.66706e-18,-1.66706e-18,6.11635e-13,9261,1e+08,2.49035e-17,2.49035e-17,2.49035e-17,1.84608e-11,5.80269e-11,7.70994e-11
518,1.038e-06,24.0481,68921,8e+08,-1.69607e-18,-1.69607e-18,-1.69607e-18,6.13907e-13,9261,1e+08,2.47501e-17,2.47501e-17,2.47501e-17,1.84077e-11,5.80793e-11,7.71009e-11
519,1.04e-06,24.0831,68921,8e+08,-1.58778e-18,-1.58778e-18,-1.58778e-18,6.16185e-13,9261,1e+08,2.45775e-17,2.45775e-17,2.45775e-17,1.83501e-11,5.81353e-11,7.71016e-11
520,1.042e-06,24.1575,68921,8e+08,-1.59773e-18,-1.59773e-18,-1.59773e-18,6.18467e-13,9261,1e+08,2.44128e-17,2.44128e-17,2.44128e-17,1.82883e-11,5.81956e-11,7.71024e-11
521,1.044e-06,24.3064,68921,8e+08,-1.66631e-18,-1.66631e-18,-1.66631e-18,6.20753e-13,9261,1e+08,2.42231e-17,2.42231e-17,2.42231e-17,1.82222e-11,5.82597e-11,7.71026e-11
522,1.046e-06,24.3394,68921,8e+08,-1.72075e-18,-1.72075e-18,-1.72075e-18,6.23044e-13,9261,1e+08,2.40334e-17,2.40334e-17,2.40334e-17,1.8153e-11,5.83279e-11,7.7104e-11
523,1.048e-06,24.3722,68921,8e+08,-1.77238e-18,-1.77238e-18,-1.77238e-18,6.25341e-13,9261,1e+08,2.38478e-17,2.38478e-17,2.38478e-17,1.80798e-11,5.84011e-11,7.71062e-11
524,1.05e-06,24.4054,68921,8e+08,-1.87826e-18,-1.87826e-18,-1.87826e-18,6.27642e-13,9261,1e+08,2.36227e-17,2.36227e-17,2.36227e-17,1.80027e-11,5.84784e-11,7.71088e-11
525,1.052e-06,24.4395,68921,8e+08,-1.87706e-18,-1.87706e-18,-1.87706e-18,6.29949e-13,9261,1e+08,2.3431e-17,2.3431e-17,2.3431e-17,1.79218e-11,5.85598e-11,7.71115e-11
526,1.054e-06,24.4738,68921,8e+08,-1.99751e-18,-1.99751e-18,-1.99751e-18,6.3226e-13,9261,1e+08,2.32247e-17,2.32247e-17,2.32247e-17,1.78371e-11,5.86436e-11,7.71129e-11
527,1.056e-06,24.5045,68921,8e+08,-2.10197e-18,-2.10197e-18,-2.10197e-18,6.34577e-13,9261,1e+08,2.29919e-17,2.29919e-17,2.29919e-17,1.77492e-11,5.87301e-11,7.71139e-11
528,1.058e-06,24.5348,68921,8e+08,-1.82331e-18,-1.82331e-18,-1.82331e-18,6.36899e-13,9261,1e+08,2.27851e-17,2.27851e-17,2.27851e-17,1.76579e-11,5.8821e-11,7.71157e-11
529,1.06e-06,24.5652,68921,8e+08,-1.38358e-18,-1.38358e-18,-1.38358e-18,6.39226e-13,9261,1e+08,2.25653e-17,2.25653e-17,2.25653e-17,1.75632e-11,5.89151e-11,7.71175e-11
530,1.062e-06,24.5967,68921,8e+08,-1.41673e-18,-1.41673e-18,-1.41673e-18,6.41557e-13,9261,1e+08,2.23343e-17,2.23343e-17,2.23343e-17,1.74659e-11,5.90107e-11,7.71182e-11
531,1.064e-06,24.7784,68921,8e+08,-1.46091e-18,-1.46091e-18,-1.46091e-18,6.43894e-13,9261,1e+08,2.21031e-17,2.21031e-17,2.21031e-17,1.73661e-11,5.91089e-11,7.71189e-11
532,1.066e-06,24.81,68921,8e+08,-1.34454e-18,-1.34454e-18,-1.34454e-18,6.46236e-13,9261,1e+08,2.18394e-17,2.18394e-17,2.18394e-17,1.72642e-11,5.92099e-11,7.71203e-11
533,1.068e-06,24.8421,68921,8e+08,-1.42543e-18,-1.42543e-18,-1.42543e-18,6.48584e-13,9261,1e+08,2.16092e-17,2.16092e-17,2.16092e-17,1.71604e-11,5.93124e-11,7.71213e-11
534,1.07e-06,24.8737,68921,8e+08,-1.48029e-18,-1.48029e-18,-1.48029e-18,6.50937e-13,9261,1e+08,2.13575e-17,2.13575e-17,2.13575e-17,1.7054e-11,5.94166e-11,7.71215e-11
535,1.072e-06,24.906,68921,8e+08,-1.47122e-18,-1.47122e-18,-1.47122e-18,6.53296e-13,9261,1e+08,2.1068e-17,2.1068e-17,2.1068e-17,1.69461e-11,5.95225e-11,7.71218e-11
536,1.074e-06,24.9362,68921,8e+08,-1.49232e-18,-1.49232e-18,-1.49232e-18,6.55661e-13,9261,1e+08,2.07909e-17,2.07909e-17,2.07909e-17,1.68365e-11,5.96296e-11,7.71218e-11
537,1.076e-06,24.9667,68921,8e+08,-1.57025e-18,-1.57025e-18,-1.57025e-18,6.58031e-13,9261,1e+08,2.05114e-17,2.05114e-17,2.05114e-17,1.67259e-11,5.97397e-11,7.71237e-11
538,1.078e-06,24.9952,68921,8e+08,-1.61962e-18,-1.61962e-18,-1.61962e-18,6.60407e-13,9261,1e+08,2.02296e-17,2.02296e-17,2.02296e-17,1.66133e-11,5.98517e-11,7.71254e-11
539,1.08e-06,25.0227,68921,8e+08,-1.59478e-18,-1.59478e-18,-1.59478e-18,6.62789e-13,9261,1e+08,1.99742e-17,1.99742e-17,1.99742e-17,1.64994e-11,5.99642e-11,7.71264e-11
540,1.082e-06,25.0509,68921,8e+08,-1.50988e-18,-1.50988e-18,-1.50988e-18,6.65177e-13,9261,1e+08,1.96964e-17,1.96964e-17,1.96964e-17,1.63836e-11,6.00783e-11,7.71271e-11
541,1.084e-06,25.2282,68921,8e+08,-1.54273e-18,-1.54273e-18,-1.54273e-18,6.6757e-13,9261,1e+08,1.94192e-17,1.94192e-17,1.94192e-17,1.62661e-11,6.01937e-11,7.71274e-11
542,1.086e-06,25.2621,68921,8e+08,-1.54287e-18,-1.54287e-18,-1.54287e-18,6.6997e-13,9261,1e+08,1.90853e-17,1.90853e-17,1.90853e-17,1.61473e-11,6.03096e-11,7.71269e-11
543,1.088e-06,25.2945,68921,8e+08,-1.14668e-18,-1.14668e-18,-1.14668e-18,6.72375e-13,9261,1e+08,1.87763e-17,1.87763e-17,1.87763e-17,1.60288e-11,6.04244e-11,7.71256e-11
544,1.09e-06,25.3289,68921,8e+08,-9.96949e-19,-9.96949e-19,-9.96949e-19,6.74787e-13,9261,1e+08,1.84761e-17,1.84761e-17,1.84761e-17,1.5911e-11,6.05394e-11,7.71251e-11
545,1.092e-06,25.3607,68921,8e+08,-1.07517e-18,-1.07517e-18,-1.07517e-18,6.77204e-13,9261,1e+08,1.81604e-17,1.81604e-17,1.81604e-17,1.5792e-11,6.06551e-11,7.71243e-11
546,1.094e-06,25.3916,68921,8e+08,-1.19986e-18,-1.19986e-18,-1.19986e-18,6.79627e-13,9261,1e+08,1.78042e-17,1.78042e-17,1.78042e-17,1.5673e-11,6.07698e-11,7.71224e-11
547,1.096e-06,25.4234,68921,8e+08,-1.29687e-18,-1.29687e-18,-1.29687e-18,6.82057e-13,9261,1e+08,1.75194e-17,1.75194e-17,1.75194e-17,1.55552e-11,6.08841e-11,7.71213e-11
548,1.098e-06,25.4546,68921,8e+08,-1.18126e-18,-1.18126e-18,-1.18126e-18,6.84493e-13,9261,1e+08,1.71507e-17,1.71507e-17,1.71507e-17,1.54365e-11,6.09992e-11,7.71203e-11
549,1.1e-06,25.4866,68921,8e+08,-1.09687e-18,-1.09687e-18,-1.09687e-18,6.86935e-13,9261,1e+08,1.67911e-17,1.67911e-17,1.67911e-17,1.53178e-11,6.11136e-11,7.71183e-11
550,1.102e-06,25.5196,68921,8e+08,-1.14755e-18,-1.14755e-18,-1.14755e-18,6.89383e-13,9261,1e+08,1.64917e-17,1.64917e-17,1.64917e-17,1.52015e-11,6.1227e-11,7.71179e-11
551,1.104e-06,25.6506,68921,8e+08,-1.20131e-18,-1.20131e-18,-1.20131e-18,6.91837e-13,9261,1e+08,1.60637e-17,1.60637e-17,1.60637e-17,1.50849e-11,6.134e-11,7.71167e-11
552,1.106e-06,25.683,68921,8e+08,-1.01795e-18,-1.01795e-18,-1.01795e-18,6.94299e-13,9261,1e+08,1.5763e-17,1.5763e-17,1.5763e-17,1.49712e-11,6.145e-11,7.71154e-11
553,1.108e-06,25.741,68921,8e+08,-1.03919e-18,-1.03919e-18,-1.03919e-18,6.96765e-13,9261,1e+08,1.54382e-17,1.54382e-17,1.54382e-17,1.4857e-11,6.15598e-11,7.71135e-11
554,1.11e-06,25.7761,68921,8e+08,-1.06541e-18,-1.06541e-18,-1.06541e-18,6.99239e-13,9261,1e+08,1.51079e-17,1.51079e-17,1.51079e-17,1.47431e-11,6.16692e-11,7.71116e-11
555,1.112e-06,25.8083,68921,8e+08,-1.06583e-18,-1.06583e-18,-1.06583e-18,7.01719e-13,9261,1e+08,1.47842e-17,1.47842e-17,1.47842e-17,1.46298e-11,6.17788e-11,7.71104e-11
556,1.114e-06,25.8409,68921,8e+08,-1.10655e-18,-1.10655e-18,-1.10655e-18,7.04206e-13,9261,1e+08,1.44141e-17,1.44141e-17,1.44141e-17,1.4517e-11,6.18886e-11,7.71098e-11
557,1.116e-06,25.8724,68921,8e+08,-8.02934e-19,-8.02934e-19,-8.02934e-19,7.06698e-13,9261,1e+08,1.39996e-17,1.39996e-17,1.39996e-17,1.44051e-11,6.19952e-11,7.71071e-11
558,1.118e-06,25.9046,68921,8e+08,-8.75627e-19,-8.75627e-19,-8.75627e-19,7.09197e-13,9261,1e+08,1.36467e-17,1.36467e-17,1.36467e-17,1.4295e-11,6.21005e-11,7.71047e-11
559,1.12e-06,25.9361,68921,8e+08,-8.33681e-19,-8.33681e-19,-8.33681e-19,7.11702e-13,9261,1e+08,1.3288e-17,1.3288e-17,1.3288e-17,1.41862e-11,6.22058e-11,7.71037e-11
560,1.122e-06,25.9674,68921,8e+08,-7.73638e-19,-7.73638e-19,-7.73638e-19,7.14213e-13,9261,1e+08,1.29426e-17,1.29426e-17,1.29426e-17,1.40779e-11,6.23101e-11,7.71023e-11
561,1.124e-06,26.0996,68921,8e+08,-8.51619e-19,-8.51619e-19,-8.51619e-19,7.16731e-13,9261,1e+08,1.25716e-17,1.25716e-17,1.25716e-17,1.39704e-11,6.24136e-11,7.71007e-11
562,1.126e-06,26.1343,68921,8e+08,-9.33163e-19,-9.33163e-19,-9.33163e-19,7.19256e-13,9261,1e+08,1.22169e-17,1.22169e-17,1.22169e-17,1.38642e-11,6.25152e-11,7.70987e-11
563,1.128e-06,26.1672,68921,8e+08,-1.06323e-18,-1.06323e-18,-1.06323e-18,7.21787e-13,9261,1e+08,1.17883e-17,1.17883e-17,1.17883e-17,1.37588e-11,6.26157e-11,7.70963e-11
564,1.13e-06,26.2014,68921,8e+08,-8.29921e-19,-8.29921e-19,-8.29921e-19,7.24325e-13,9261,1e+08,1.13822e-17,1.13822e-17,1.13822e-17,1.36554e-11,6.27146e-11,7.70944e-11
565,1.132e-06,26.2741,68921,8e+08,-9.26275e-19,-9.26275e-19,-9.26275e-19,7.26869e-13,9261,1e+08,1.09824e-17,1.09824e-17,1.09824e-17,1.35539e-11,6.28126e-11,7.70934e-11
566,1.134e-06,26.3135,68921,8e+08,-9.95682e-19,-9.95682e-19,-9.95682e-19,7.29419e-13,9261,1e+08,1.06464e-17,1.06464e-17,1.06464e-17,1.34549e-11,6.29093e-11,7.70936e-11
567,1.136e-06,26.3548,68921,8e+08,-9.95663e-19,-9.95663e-19,-9.95663e-19,7.31977e-13,9261,1e+08,1.02263e-17,1.02263e-17,1.02263e-17,1.33568e-11,6.30031e-11,7.70919e-11
568,1.138e-06,26.3888,68921,8e+08,-9.32803e-19,-9.32803e-19,-9.32803e-19,7.34541e-13,9261,1e+08,9.82195e-18,9.82195e-18,9.82195e-18,1.32613e-11,6.30928e-11,7.70887e-11
569,1.14e-06,26.4223,68921,8e+08,-8.57437e-19,-8.57437e-19,-8.57437e-19,7.37111e-13,9261,1e+08,9.37351e-18,9.37351e-18,9.37351e-18,1.31682e-11,6.31778e-11,7.70832e-11
570,1.142e-06,26.4569,68921,8e+08,-8.74466e-19,-8.74466e-19,-8.74466e-19,7.39688e-13,9261,1e+08,8.99517e-18,8.99517e-18,8.99517e-18,1.30785e-11,6.32605e-11,7.70787e-11
571,1.144e-06,26.592,68921,8e+08,-5.3024e-19,-5.3024e-19,-5.3024e-19,7.42272e-13,9261,1e+08,8.6033e-18,8.6033e-18,8.6033e-18,1.29906e-11,6.33408e-11,7.70738e-11
572,1.146e-06,26.6266,68921,8e+08,-5.73381e-19,-5.73381e-19,-5.73381e-19,7.44862e-13,9261,1e+08,8.18374e-18,8.18374e-18,8.18374e-18,1.29057e-11,6.34172e-11,7.70678e-11
573,1.148e-06,26.6626,68921,8e+08,-5.93319e-19,-5.93319e-19,-5.93319e-19,7.47458e-13,9261,1e+08,7.75331e-18,7.75331e-18,7.75331e-18,1.28243e-11,6.34901e-11,7.70618e-11
574,1.15e-06,26.7353,68921,8e+08,-6.48456e-19,-6.48456e-19,-6.48456e-19,7.50061e-13,9261,1e+08,7.35615e-18,7.35615e-18,7.35615e-18,1.27454e-11,6.35612e-11,7.70566e-11
575,1.152e-06,26.7736,68921,8e+08,-6.82105e-19,-6.82105e-19,-6.82105e-19,7.5267e-13,9261,1e+08,6.92958e-18,6.92958e-18,6.92958e-18,1.26685e-11,6.36307e-11,7.70518e-11
576,1.154e-06,26.8114,68921,8e+08,-5.2199e-19,-5.2199e-19,-5.2199e-19,7.55286e-13,9261,1e+08,6.52374e-18,6.52374e-18,6.52374e-18,1.25941e-11,6.3698e-11,7.70474e-11
577,1.156e-06,26.8455,68921,8e+08,-6.12931e-19,-6.12931e-19,-6.12931e-19,7.57908e-13,9261,1e+08,6.14935e-18,6.14935e-18,6.14935e-18,1.25232e-11,6.37618e-11,7.70429e-11
578,1.158e-06,26.8799,68921,8e+08,-6.51264e-19,-6.51264e-19,-6.51264e-19,7.60537e-13,9261,1e+08,5.71591e-18,5.71591e-18,5.71591e-18,1.24543e-11,6.38231e-11,7.7038e-11
579,1.16e-06,26.9135,68921,8e+08,-5.6285e-19,-5.6285e-19,-5.6285e-19,7.63171e-13,9261,1e+08,5.326e-18,5.326e-18,5.326e-18,1.23885e-11,6.38822e-11,7.70339e-11
580,1.162e-06,26.9485,68921,8e+08,-4.70668e-19,-4.70668e-19,-4.70668e-19,7.65812e-13,9261,1e+08,4.93646e-18,4.93646e-18,4.93646e-18,1.23256e-11,6.39381e-11,7.70295e-11
581,1.164e-06,27.0826,68921,8e+08,-5.25531e-19,-5.25531e-19,-5.25531e-19,7.68459e-13,9261,1e+08,4.54548e-18,4.54548e-18,4.54548e-18,1.22657e-11,6.39912e-11,7.70253e-11
582,1.166e-06,27.1166,68921,8e+08,-5.92201e-19,-5.92201e-19,-5.92201e-19,7.71113e-13,9261,1e+08,4.12694e-18,4.12694e-18,4.12694e-18,1.22095e-11,6.40423e-11,7.70229e-11
583,1.168e-06,27.1527,68921,8e+08,-6.47479e-19,-6.47479e-19,-6.47479e-19,7.73773e-13,9261,1e+08,3.75773e-18,3.75773e-18,3.75773e-18,1.21573e-11,6.409e-11,7.70211e-11
584,1.17e-06,27.187,68921,8e+08,-6.43545e-19,-6.43545e-19,-6.43545e-19,7.76439e-13,9261,1e+08,3.33804e-18,3.33804e-18,3.33804e-18,1.21089e-11,6.41334e-11,7.70187e-11
585,1.172e-06,27.2211,68921,8e+08,-3.49949e-19,-3.49949e-19,-3.49949e-19,7.79112e-13,9261,1e+08,2.91794e-18,2.91794e-18,2.91794e-18,1.20642e-11,6.41722e-11,7.70155e-11
586,1.174e-06,27.2545,68921,8e+08,-3.67336e-19,-3.67336e-19,-3.67336e-19,7.81789e-13,9261,1e+08,2.45776e-18,2.45776e-18,2.45776e-18,1.20229e-11,6.42081e-11,7.70127e-11
587,1.176e-06,27.2877,68921,8e+08,-4.55131e-19,-4.55131e-19,-4.55131e-19,7.84473e-13,9261,1e+08,1.96829e-18,1.96829e-18,1.96829e-18,1.19846e-11,6.4241e-11,7.70101e-11
588,1.178e-06,27.3209,68921,8e+08,-3.64199e-19,-3.64199e-19,-3.64199e-19,7.87163e-13,9261,1e+08,1.58947e-18,1.58947e-18,1.58947e-18,1.19516e-11,6.42697e-11,7.70085e-11
589,1.18e-06,27.3561,68921,8e+08,-2.45714e-19,-2.45714e-19,-2.45714e-19,7.89858e-13,9261,1e+08,1.14577e-18,1.14577e-18,1.14577e-18,1.19215e-11,6.4294e-11,7.70053e-11
590,1.182e-06,27.3917,68921,8e+08,-2.45175e-19,-2.45175e-19,-2.45175e-19,7.9256e-13,9261,1e+08,7.79171e-19,7.79171e-19,7.79171e-19,1.18963e-11,6.43128e-11,7.70016e-11
591,1.184e-06,27.5265,68921,8e+08,-4.1867e-19,-4.1867e-19,-4.1867e-19,7.95267e-13,9261,1e+08,3.49298e-19,3.49298e-19,3.49298e-19,1.18756e-11,6.4327e-11,7.69979e-11
592,1.186e-06,27.5624,68921,8e+08,-3.76398e-19,-3.76398e-19,-3.76398e-19,7.9798e-13,9261,1e+08,-2.36299e-20,-2.36299e-20,-2.36299e-20,1.18588e-11,6.4337e-11,7.69937e-11
593,1.188e-06,27.5987,68921,8e+08,-4.02535e-19,-4.02535e-19,-4.02535e-19,8.00698e-13,9261,1e+08,-4.28897e-19,-4.28897e-19,-4.28897e-19,1.18465e-11,6.43423e-11,7.69895e-11
594,1.19e-06,27.6295,68921,8e+08,-3.80554e-19,-3.80554e-19,-3.80554e-19,8.03422e-13,9261,1e+08,-8.14717e-19,-8.14717e-19,-8.14717e-19,1.18382e-11,6.43442e-11,7.69858e-11
595,1.192e-06,27.6602,68921,8e+08,-4.01109e-19,-4.01109e-19,-4.01109e-19,8.06152e-13,9261,1e+08,-1.2098e-18,-1.2098e-18,-1.2098e-18,1.18346e-11,6.43406e-11,7.69813e-11
596,1.194e-06,27.6932,68921,8e+08,-3.43561e-19,-3.43561e-19,-3.43561e-19,8.08887e-13,9261,1e+08,-1.58018e-18,-1.58018e-18,-1.58018e-18,1.18344e-11,6.43332e-11,7.69766e-11
597,1.196e-06,27.769,68921,8e+08,-4.17887e-19,-4.17887e-19,-4.17887e-19,8.11627e-13,9261,1e+08,-1.96349e-18,-1.96349e-18,-1.96349e-18,1.18374e-11,6.43228e-11,7.69718e-11
598,1.198e-06,27.8161,68921,8e+08,-5.33556e-19,-5.33556e-19,-5.33556e-19,8.14372e-13,9261,1e+08,-2.34567e-18,-2.34567e-18,-2.34567e-18,1.18444e-11,6.43102e-11,7.6969e-11
599,1.2e-06,27.8494,68921,8e+08,-1.59629e-19,-1.59629e-19,-1.59629e-19,8.17122e-13,9261,1e+08,-2.77709e-18,-2.77709e-18,-2.77709e-18,1.18543e-11,6.42944e-11,7.69658e-11
600,1.202e-06,27.8811,68921,8e+08,8.27567e-20,8.27567e-20,8.27567e-20,8.19877e-13,9261,1e+08,-3.19471e-18,-3.19471e-18,-3.19471e-18,1.18685e-11,6.42741e-11,7.69625e-11
601,1.204e-06,28.0161,68921,8e+08,1.05673e-19,1.05673e-19,1.05673e-19,8.22636e-13,9261,1e+08,-3.63469e-18,-3.63469e-18,-3.63469e-18,1.18864e-11,6.42499e-11,7.69589e-11
602,1.206e-06,28.0465,68921,8e+08,1.11725e-19,1.11725e-19,1.11725e-19,8.254e-13,9261,1e+08,-4.06711e-18,-4.06711e-18,-4.06711e-18,1.19079e-11,6.42225e-11,7.69558e-11
603,1.208e-06,28.0778,68921,8e+08,4.59652e-20,4.59652e-20,4.59652e-20,8.28169e-13,9261,1e+08,-4.42546e-18,-4.42546e-18,-4.42546e-18,1.19338e-11,6.41931e-11,7.6955e-11
604,1.21e-06,28.1091,68921,8e+08,-7.83301e-21,-7.83301e-21,-7.83301e-21,8.30943e-13,9261,1e+08,-4.79054e-18,-4.79054e-18,-4.79054e-18,1.19623e-11,6.41612e-11,7.69545e-11
605,1.212e-06,28.1402,68921,8e+08,-3.45486e-20,-3.45486e-20,-3.45486e-20,8.33722e-13,9261,1e+08,-5.25208e-18,-5.25208e-18,-5.25208e-18,1.19937e-11,6.41254e-11,7.69528e-11
606,1.214e-06,28.1718,68921,8e+08,-7.67366e-20,-7.67366e-20,-7.67366e-20,8.36505e-13,9261,1e+08,-5.61284e-18,-5.61284e-18,-5.61284e-18,1.20299e-11,6.40864e-11,7.69528e-11
607,1.216e-06,28.2045,68921,8e+08,-1.69622e-19,-1.69622e-19,-1.69622e-19,8.39292e-13,9261,1e+08,-5.99399e-18,-5.99399e-18,-5.99399e-18,1.20688e-11,6.40455e-11,7.69536e-11
608,1.218e-06,28.2352,68921,8e+08,-1.23308e-19,-1.23308e-19,-1.23308e-19,8.42084e-13,9261,1e+08,-6.351e-18,-6.351e-18,-6.351e-18,1.21106e-11,6.40012e-11,7.69538e-11
